datetime,symbol,hour_open,hour_high,hour_low,hour_close,hour_volume,market_period,day_progress,hour_envelope_top,hour_envelope_bot,hour_pldot,hour_oneone_high,hour_oneone_low,hour_z1b,hour_z2b,hour_z5t,hour_z6t
2024-08-14 22:00:00,AAPL,221.85,221.85,221.5,221.61,18551,market_close,1.0,221.88,221.47,-0.0011,221.87,221.48,0.27,0.44,0.21,0.37
2024-08-14 23:00:00,AAPL,221.6,222.16,221.59,222.0,53626,market_close,1.0,222.22,221.53,0.0018,222.19,221.56,1.02,0.29,0.4,0.6
2024-08-15 08:00:00,AAPL,222.34,222.71,221.88,222.22,19360,morning_session,0.0,222.79,221.8,-0.0005,222.75,221.84,0.85,0.88,0.24,0.87
2024-08-15 09:00:00,AAPL,222.21,222.48,222.21,222.44,8317,morning_session,0.0,222.51,222.18,0.001,222.49,222.2,0.57,0.07,0.3,0.28
2024-08-15 10:00:00,AAPL,222.46,222.48,221.84,221.84,12569,morning_session,0.08,222.54,221.78,-0.0028,222.51,221.81,0.0,1.15,1.02,0.67
2024-08-15 11:00:00,AAPL,221.91,222.37,221.76,222.28,28423,morning_session,0.23,222.43,221.7,0.0017,222.4,221.73,1.3,0.16,0.69,0.64
2024-08-15 12:00:00,AAPL,221.94,223.71,221.78,223.43,276292,lunch_session,0.38,223.9,221.59,0.0067,223.81,221.68,4.13,0.5,2.19,2.03
2024-08-15 13:00:00,AAPL,223.53,224.87,222.76,224.43,6019266,lunch_session,0.54,225.08,222.55,0.004,224.98,222.65,4.18,0.79,1.97,2.22
2024-08-15 14:00:00,AAPL,224.42,225.35,223.95,224.45,6820985,afternoon_session,0.69,225.49,223.81,0.0001,225.42,223.88,1.25,1.62,0.64,1.47
2024-08-15 15:00:00,AAPL,224.44,224.81,223.84,224.65,3801672,afternoon_session,0.85,224.91,223.74,0.0009,224.86,223.79,2.03,0.3,1.03,1.02
2024-08-15 16:00:00,AAPL,224.65,225.02,224.35,224.57,2865119,market_close,1.0,225.09,224.28,-0.0004,225.05,224.32,0.55,0.81,0.37,0.7
2024-08-15 17:00:00,AAPL,224.56,224.87,224.25,224.68,3300057,market_close,1.0,224.93,224.18,0.0005,224.9,224.21,1.08,0.35,0.38,0.66
2024-08-15 18:00:00,AAPL,224.68,225.19,224.62,225.11,3367895,market_close,1.0,225.25,224.56,0.0019,225.22,224.59,1.23,0.14,0.66,0.6
2024-08-15 19:00:00,AAPL,225.11,225.33,223.84,224.71,6802648,market_close,1.0,225.48,223.7,-0.0018,225.4,223.77,2.16,1.12,0.39,1.56
2024-08-15 20:00:00,AAPL,224.72,224.98,224.25,224.78,818858,market_close,1.0,225.05,224.18,0.0003,225.02,224.21,1.33,0.36,0.53,0.77
2024-08-15 21:00:00,AAPL,224.8,224.9,224.61,224.82,973560,market_close,1.0,224.93,224.58,0.0001,224.91,224.6,0.52,0.14,0.21,0.3
2024-08-15 22:00:00,AAPL,224.83,225.41,224.82,225.39,41762,market_close,1.0,225.47,224.76,0.0025,225.44,224.79,1.42,0.04,0.88,0.62
2024-08-15 23:00:00,AAPL,225.38,225.55,225.15,225.39,38190,market_close,1.0,225.59,225.11,0.0,225.57,225.13,0.6,0.29,0.13,0.42
2024-08-16 08:00:00,AAPL,225.61,225.63,225.3,225.3,36493,morning_session,0.0,225.66,225.27,-0.0014,225.65,225.28,0.0,0.59,0.53,0.35
2024-08-16 09:00:00,AAPL,225.38,225.46,225.31,225.4,11431,morning_session,0.0,225.48,225.3,0.0001,225.47,225.3,0.23,0.11,0.05,0.16
2024-08-16 10:00:00,AAPL,225.37,225.42,225.0,225.2,16211,morning_session,0.08,225.46,224.96,-0.0008,225.44,224.98,0.5,0.4,0.03,0.44
2024-08-16 11:00:00,AAPL,225.27,225.39,224.9,224.9,36525,morning_session,0.23,225.44,224.85,-0.0016,225.41,224.88,0.0,0.88,0.78,0.51
2024-08-16 12:00:00,AAPL,224.9,225.64,223.52,224.04,1544617,lunch_session,0.38,225.85,223.31,-0.0038,225.75,223.41,1.3,2.88,1.73,2.23
2024-08-16 13:00:00,AAPL,224.0,224.9,223.04,224.12,7760219,lunch_session,0.54,225.09,222.85,0.0005,224.99,222.95,2.69,1.41,0.46,1.95
2024-08-16 14:00:00,AAPL,224.08,225.03,223.97,224.16,4659056,afternoon_session,0.69,225.14,223.86,0.0004,225.08,223.91,0.48,1.57,1.08,1.12
2024-08-16 15:00:00,AAPL,224.15,226.04,224.0,225.91,4861187,afternoon_session,0.85,226.24,223.79,0.0079,226.14,223.89,4.8,0.22,2.87,2.15
2024-08-16 16:00:00,AAPL,225.91,226.83,225.78,226.61,4833607,market_close,1.0,226.93,225.68,0.0031,226.88,225.73,2.07,0.4,0.97,1.1
2024-08-16 17:00:00,AAPL,226.61,226.67,225.96,226.14,3078333,market_close,1.0,226.74,225.89,-0.0021,226.71,225.92,0.45,0.95,0.56,0.75
2024-08-16 18:00:00,AAPL,226.14,226.18,225.63,226.13,2995928,market_close,1.0,226.24,225.58,-0.0,226.21,225.6,1.25,0.09,0.72,0.58
2024-08-16 19:00:00,AAPL,226.12,226.21,225.54,226.1,4528040,market_close,1.0,226.28,225.47,-0.0001,226.24,225.51,1.4,0.2,0.72,0.7
2024-08-16 20:00:00,AAPL,226.09,226.21,226.05,226.15,687575,market_close,1.0,226.23,226.03,0.0003,226.22,226.04,0.25,0.11,0.06,0.17
2024-08-16 21:00:00,AAPL,226.15,226.25,226.05,226.22,267067,market_close,1.0,226.27,226.03,0.0003,226.26,226.04,0.42,0.05,0.22,0.21
2024-08-16 22:00:00,AAPL,226.22,226.22,225.98,226.0,28121,market_close,1.0,226.24,225.96,-0.001,226.23,225.97,0.05,0.4,0.32,0.25
2024-08-16 23:00:00,AAPL,226.02,226.02,225.6,225.95,20998,market_close,1.0,226.06,225.56,-0.0003,226.04,225.58,0.87,0.13,0.45,0.44
2024-08-19 08:00:00,AAPL,226.44,226.44,225.2,225.6,29195,morning_session,0.0,226.56,225.08,-0.0037,226.5,225.14,1.0,1.51,0.7,1.3
2024-08-19 09:00:00,AAPL,225.6,225.69,225.3,225.38,17407,morning_session,0.0,225.73,225.26,-0.001,225.71,225.28,0.2,0.56,0.37,0.41
2024-08-19 10:00:00,AAPL,225.43,225.46,225.0,225.1,29364,morning_session,0.08,225.51,224.95,-0.0015,225.48,224.98,0.25,0.65,0.42,0.48
2024-08-19 11:00:00,AAPL,225.19,226.03,225.19,225.98,47664,morning_session,0.23,226.11,225.11,0.0035,226.07,225.15,1.97,0.09,1.18,0.88
2024-08-19 12:00:00,AAPL,225.35,226.44,224.89,226.09,139332,lunch_session,0.38,226.6,224.74,0.0033,226.52,224.81,3.01,0.62,1.37,1.63
2024-08-19 13:00:00,AAPL,226.13,226.14,224.12,224.4,4820787,lunch_session,0.54,226.34,223.91,-0.0077,226.24,224.01,0.71,3.13,2.33,2.13
2024-08-19 14:00:00,AAPL,224.4,224.52,223.04,224.21,6703338,afternoon_session,0.69,224.67,222.89,-0.0008,224.59,222.97,2.93,0.56,1.38,1.55
2024-08-19 15:00:00,AAPL,224.23,224.73,223.75,223.86,3566558,afternoon_session,0.85,224.83,223.65,-0.0016,224.78,223.7,0.29,1.56,1.2,1.03
2024-08-19 16:00:00,AAPL,223.88,224.47,223.8,224.38,3101943,market_close,1.0,224.53,223.73,0.0022,224.5,223.77,1.44,0.16,0.78,0.7
2024-08-19 17:00:00,AAPL,224.36,224.43,223.75,224.31,2742787,market_close,1.0,224.5,223.68,-0.0002,224.46,223.72,1.41,0.21,0.72,0.71
2024-08-19 18:00:00,AAPL,224.31,224.92,224.28,224.78,3673649,market_close,1.0,224.98,224.22,0.0021,224.95,224.25,1.26,0.24,0.59,0.67
2024-08-19 19:00:00,AAPL,224.78,225.99,224.67,225.9,6235226,market_close,1.0,226.12,224.54,0.005,226.06,224.6,3.08,0.16,1.82,1.39
2024-08-19 20:00:00,AAPL,225.89,226.0,225.65,225.84,2299042,market_close,1.0,226.04,225.62,-0.0002,226.02,225.63,0.47,0.29,0.05,0.37
2024-08-19 21:00:00,AAPL,225.83,225.89,225.71,225.81,80306,market_close,1.0,225.91,225.69,-0.0001,225.9,225.7,0.25,0.15,0.03,0.19
2024-08-19 22:00:00,AAPL,225.81,226.06,225.8,225.9,43733,market_close,1.0,226.09,225.77,0.0004,226.07,225.79,0.25,0.29,0.09,0.27
2024-08-19 23:00:00,AAPL,225.92,225.97,225.68,225.7,13136,market_close,1.0,226.0,225.66,-0.001,225.98,225.67,0.04,0.49,0.41,0.3
2024-08-20 08:00:00,AAPL,226.11,226.19,225.69,225.79,26312,morning_session,0.0,226.24,225.64,-0.0014,226.22,225.66,0.25,0.72,0.48,0.52
2024-08-20 09:00:00,AAPL,225.81,226.18,225.81,226.05,7328,morning_session,0.0,226.22,225.77,0.0011,226.2,225.79,0.6,0.23,0.18,0.39
2024-08-20 10:00:00,AAPL,225.98,226.27,225.96,226.21,10844,morning_session,0.08,226.3,225.93,0.001,226.29,225.94,0.62,0.11,0.3,0.33
2024-08-20 11:00:00,AAPL,226.12,226.16,225.92,226.0,17163,morning_session,0.23,226.18,225.9,-0.0005,226.17,225.91,0.2,0.29,0.13,0.25
2024-08-20 12:00:00,AAPL,225.99,226.2,225.67,225.9,88489,lunch_session,0.38,226.25,225.62,-0.0004,226.23,225.64,0.58,0.54,0.11,0.56
2024-08-20 13:00:00,AAPL,225.98,227.17,225.11,227.02,4940293,lunch_session,0.54,227.38,224.9,0.0046,227.27,225.01,4.77,0.27,2.82,2.16
2024-08-20 14:00:00,AAPL,227.02,227.1,225.71,225.96,4802615,afternoon_session,0.69,227.24,225.57,-0.0047,227.17,225.64,0.62,2.05,1.42,1.46
2024-08-20 15:00:00,AAPL,225.96,226.98,225.86,226.93,2719257,afternoon_session,0.85,227.09,225.75,0.0043,227.03,225.8,2.67,0.09,1.63,1.17
2024-08-20 16:00:00,AAPL,226.92,227.1,226.46,226.52,2277308,market_close,1.0,227.16,226.4,-0.0018,227.13,226.43,0.15,1.04,0.83,0.67
2024-08-20 17:00:00,AAPL,226.53,226.79,226.11,226.76,1869887,market_close,1.0,226.86,226.04,0.001,226.82,226.08,1.62,0.05,0.99,0.71
2024-08-20 18:00:00,AAPL,226.75,227.11,226.52,226.53,2093844,market_close,1.0,227.17,226.46,-0.001,227.14,226.49,0.01,1.05,0.93,0.62
2024-08-20 19:00:00,AAPL,226.52,226.93,226.19,226.51,3962199,market_close,1.0,227.0,226.12,-0.0,226.97,226.15,0.8,0.76,0.16,0.78
2024-08-20 20:00:00,AAPL,226.51,226.89,226.45,226.53,2689306,market_close,1.0,226.93,226.41,0.0001,226.91,226.43,0.2,0.65,0.45,0.46
2024-08-20 21:00:00,AAPL,226.58,226.66,226.45,226.45,316276,market_close,1.0,226.68,226.43,-0.0006,226.67,226.44,0.0,0.38,0.34,0.22
2024-08-20 22:00:00,AAPL,226.53,226.84,226.32,226.36,26581,market_close,1.0,226.89,226.27,-0.0008,226.87,226.29,0.1,0.87,0.71,0.55
2024-08-20 23:00:00,AAPL,226.52,227.0,226.44,226.55,33006,market_close,1.0,227.06,226.38,0.0001,227.03,226.41,0.28,0.81,0.54,0.59
2024-08-21 08:00:00,AAPL,225.89,226.89,225.89,226.73,8210,morning_session,0.0,226.99,225.79,0.0037,226.94,225.84,2.1,0.29,1.09,1.05
2024-08-21 09:00:00,AAPL,226.63,226.69,226.5,226.58,6280,morning_session,0.0,226.71,226.48,-0.0002,226.7,226.49,0.2,0.2,0.05,0.2
2024-08-21 10:00:00,AAPL,226.6,227.01,226.55,227.01,10466,morning_session,0.08,227.06,226.5,0.0018,227.03,226.53,1.15,0.0,0.74,0.48
2024-08-21 11:00:00,AAPL,226.99,227.0,226.72,226.92,21919,morning_session,0.23,227.03,226.69,-0.0003,227.01,226.71,0.5,0.14,0.19,0.29
2024-08-21 12:00:00,AAPL,227.0,227.08,225.94,226.84,1716531,lunch_session,0.38,227.19,225.83,-0.0007,227.14,225.89,2.24,0.43,1.05,1.19
2024-08-21 13:00:00,AAPL,226.84,227.07,225.91,227.06,3689665,lunch_session,0.54,227.19,225.79,0.001,227.13,225.85,2.88,0.02,1.82,1.22
2024-08-21 14:00:00,AAPL,227.07,227.98,225.87,226.28,5735852,afternoon_session,0.69,228.19,225.66,-0.0035,228.09,225.76,1.02,3.06,2.06,2.22
2024-08-21 15:00:00,AAPL,226.26,226.98,225.76,226.21,3246058,afternoon_session,0.85,227.1,225.64,-0.0002,227.04,225.7,1.13,1.39,0.51,1.28
2024-08-21 16:00:00,AAPL,226.21,226.5,225.63,226.42,2274607,market_close,1.0,226.59,225.55,0.001,226.55,225.59,1.96,0.15,1.12,0.91
2024-08-21 17:00:00,AAPL,226.42,226.46,225.83,226.15,2099594,market_close,1.0,226.52,225.77,-0.0012,226.49,225.8,0.8,0.56,0.02,0.66
2024-08-21 18:00:00,AAPL,226.17,226.58,225.86,226.42,2718622,market_close,1.0,226.65,225.79,0.0011,226.62,225.82,1.39,0.3,0.63,0.76
2024-08-21 19:00:00,AAPL,226.41,226.56,225.05,226.36,5462526,market_close,1.0,226.71,224.9,-0.0002,226.64,224.97,3.28,0.36,1.78,1.59
2024-08-21 20:00:00,AAPL,226.4,226.73,226.38,226.64,1320379,market_close,1.0,226.76,226.34,0.0011,226.75,226.36,0.65,0.16,0.27,0.37
2024-08-21 21:00:00,AAPL,226.65,226.67,226.09,226.67,1325441,market_close,1.0,226.73,226.04,0.0001,226.7,226.06,1.43,0.01,0.91,0.61
2024-08-21 22:00:00,AAPL,226.69,226.85,226.57,226.65,12550,market_close,1.0,226.88,226.54,-0.0002,226.86,226.56,0.2,0.36,0.19,0.29
2024-08-21 23:00:00,AAPL,226.74,226.79,226.59,226.59,23197,market_close,1.0,226.81,226.57,-0.0007,226.8,226.58,0.0,0.36,0.32,0.21
2024-08-22 08:00:00,AAPL,226.2,226.61,226.2,226.45,11949,morning_session,0.0,226.65,226.16,0.0011,226.63,226.18,0.62,0.29,0.14,0.43
2024-08-22 09:00:00,AAPL,226.57,226.59,226.4,226.4,3836,morning_session,0.0,226.61,226.38,-0.0008,226.6,226.39,0.0,0.34,0.3,0.2
2024-08-22 10:00:00,AAPL,226.46,227.57,226.45,227.57,18227,morning_session,0.08,227.68,226.34,0.0049,227.63,226.39,2.8,0.0,1.79,1.18
2024-08-22 11:00:00,AAPL,227.12,227.75,224.8,227.74,99636,morning_session,0.23,228.04,224.51,0.0027,227.9,224.65,7.35,0.02,4.69,3.1
2024-08-22 12:00:00,AAPL,226.44,227.8,226.1,227.52,139234,lunch_session,0.38,227.97,225.93,0.0048,227.89,226.02,3.55,0.5,1.82,1.78
2024-08-22 13:00:00,AAPL,227.57,228.34,226.69,227.93,5274284,lunch_session,0.54,228.5,226.52,0.0016,228.42,226.61,3.1,0.74,1.33,1.73
2024-08-22 14:00:00,AAPL,227.96,228.29,226.37,226.78,4800514,afternoon_session,0.69,228.48,226.18,-0.0052,228.39,226.27,1.04,2.71,1.74,2.02
2024-08-22 15:00:00,AAPL,226.78,227.21,224.92,225.51,4093175,afternoon_session,0.85,227.44,224.69,-0.0056,227.32,224.81,1.48,3.06,1.78,2.4
2024-08-22 16:00:00,AAPL,225.51,226.61,225.32,225.5,2684203,market_close,1.0,226.74,225.19,-0.0,226.67,225.26,0.46,1.99,1.47,1.35
2024-08-22 17:00:00,AAPL,225.51,225.82,224.01,224.39,3848099,market_close,1.0,226.0,223.83,-0.005,225.91,223.92,0.95,2.57,1.68,1.9
2024-08-22 18:00:00,AAPL,224.4,224.93,223.9,224.4,2703397,market_close,1.0,225.03,223.8,0.0,224.98,223.85,1.25,0.95,0.05,1.08
2024-08-22 19:00:00,AAPL,224.4,224.95,224.03,224.53,6390562,market_close,1.0,225.04,223.94,0.0006,225.0,223.98,1.25,0.76,0.13,0.97
2024-08-22 20:00:00,AAPL,224.57,224.98,224.53,224.83,1668537,market_close,1.0,225.02,224.48,0.0012,225.0,224.51,0.75,0.27,0.24,0.47
2024-08-22 21:00:00,AAPL,224.85,225.08,224.53,225.08,226322,market_close,1.0,225.14,224.48,0.001,225.11,224.5,1.38,0.0,0.88,0.58
2024-08-22 22:00:00,AAPL,225.08,225.19,224.95,225.05,9048,market_close,1.0,225.21,224.93,-0.0001,225.2,224.94,0.25,0.25,0.06,0.25
2024-08-22 23:00:00,AAPL,225.04,225.11,224.94,225.0,16798,market_close,1.0,225.13,224.92,-0.0002,225.12,224.93,0.15,0.2,0.08,0.18
2024-08-23 08:00:00,AAPL,225.5,225.65,225.11,225.65,11389,morning_session,0.0,225.7,225.06,0.0007,225.68,225.08,1.35,0.0,0.86,0.57
2024-08-23 09:00:00,AAPL,225.71,225.75,225.5,225.7,7807,morning_session,0.0,225.78,225.48,-0.0,225.76,225.49,0.5,0.09,0.24,0.26
2024-08-23 10:00:00,AAPL,225.65,225.96,225.57,225.96,5106,morning_session,0.08,226.0,225.53,0.0014,225.98,225.55,0.98,0.0,0.62,0.41
2024-08-23 11:00:00,AAPL,225.87,226.14,225.83,226.14,21210,morning_session,0.23,226.17,225.8,0.0012,226.16,225.81,0.77,0.0,0.5,0.33
2024-08-23 12:00:00,AAPL,225.99,226.38,225.05,226.34,110372,lunch_session,0.38,226.51,224.92,0.0015,226.45,224.98,3.22,0.07,2.0,1.4
2024-08-23 13:00:00,AAPL,226.34,227.39,224.53,227.04,4321539,lunch_session,0.54,227.68,224.24,0.0031,227.53,224.39,6.27,0.63,3.46,3.0
2024-08-23 14:00:00,AAPL,227.06,228.22,225.51,226.24,7369083,afternoon_session,0.69,228.49,225.24,-0.0036,228.36,225.37,1.82,3.56,2.0,2.85
2024-08-23 15:00:00,AAPL,226.21,226.74,225.19,225.84,3733769,afternoon_session,0.85,226.89,225.04,-0.0016,226.82,225.11,1.62,1.62,0.4,1.63
2024-08-23 16:00:00,AAPL,225.85,225.91,224.33,225.3,3293014,market_close,1.0,226.06,224.17,-0.0024,225.98,224.25,2.42,1.09,0.58,1.65
2024-08-23 17:00:00,AAPL,225.33,226.51,225.15,226.21,2276262,market_close,1.0,226.65,225.01,0.0039,226.58,225.08,2.65,0.54,1.22,1.43
2024-08-23 18:00:00,AAPL,226.21,226.7,226.11,226.47,2039783,market_close,1.0,226.76,226.05,0.0011,226.73,226.08,0.9,0.41,0.21,0.62
2024-08-23 19:00:00,AAPL,226.47,227.17,226.22,226.77,5291275,market_close,1.0,227.26,226.13,0.0013,227.21,226.17,1.38,0.71,0.26,0.99
2024-08-23 20:00:00,AAPL,226.84,227.09,226.8,226.95,3405135,market_close,1.0,227.12,226.77,0.0005,227.1,226.79,0.37,0.25,0.02,0.3
2024-08-23 21:00:00,AAPL,226.99,226.99,226.9,226.98,14475,market_close,1.0,227.0,226.89,-0.0001,226.99,226.9,0.2,0.02,0.11,0.09
2024-08-23 22:00:00,AAPL,226.98,227.1,226.98,227.1,13241,market_close,1.0,227.11,226.97,0.0005,227.11,226.97,0.3,0.0,0.19,0.13
2024-08-23 23:00:00,AAPL,227.13,227.17,227.01,227.16,18028,market_close,1.0,227.19,226.99,0.0001,227.18,227.0,0.38,0.01,0.23,0.17
2024-08-26 08:00:00,AAPL,226.75,227.38,226.75,227.31,15209,morning_session,0.0,227.44,226.69,0.0025,227.41,226.72,1.4,0.13,0.78,0.66
2024-08-26 09:00:00,AAPL,227.39,227.53,227.35,227.43,8146,morning_session,0.0,227.55,227.33,0.0002,227.54,227.34,0.2,0.18,0.03,0.19
2024-08-26 10:00:00,AAPL,227.44,227.49,227.24,227.25,4847,morning_session,0.08,227.52,227.22,-0.0008,227.5,227.23,0.02,0.43,0.37,0.26
2024-08-26 11:00:00,AAPL,227.24,227.35,226.0,226.64,44982,morning_session,0.23,227.48,225.86,-0.0026,227.42,225.93,1.6,1.28,0.11,1.42
2024-08-26 12:00:00,AAPL,227.3,227.36,226.27,227.0,179625,lunch_session,0.38,227.47,226.16,-0.0013,227.41,226.22,1.82,0.65,0.59,1.14
2024-08-26 13:00:00,AAPL,227.04,227.22,226.03,226.34,3278673,lunch_session,0.54,227.34,225.91,-0.0031,227.28,225.97,0.78,1.58,0.91,1.25
2024-08-26 14:00:00,AAPL,226.35,226.72,223.89,224.82,5078557,afternoon_session,0.69,227.0,223.61,-0.0068,226.86,223.75,2.32,3.42,1.55,2.97
2024-08-26 15:00:00,AAPL,224.81,225.4,224.54,224.87,2856096,afternoon_session,0.85,225.49,224.45,0.0003,225.44,224.5,0.83,0.95,0.32,0.9
2024-08-26 16:00:00,AAPL,224.84,226.24,224.64,226.19,3026496,market_close,1.0,226.4,224.48,0.006,226.32,224.56,3.86,0.1,2.38,1.68
2024-08-26 17:00:00,AAPL,226.19,226.43,225.44,225.6,2339700,market_close,1.0,226.52,225.34,-0.0026,226.47,225.39,0.39,1.49,1.07,1.03
2024-08-26 18:00:00,AAPL,225.61,226.34,225.46,226.32,2032013,market_close,1.0,226.43,225.37,0.0032,226.38,225.42,2.16,0.03,1.36,0.92
2024-08-26 19:00:00,AAPL,226.32,227.28,226.12,227.22,4957974,market_close,1.0,227.4,226.0,0.004,227.34,226.06,2.76,0.11,1.67,1.22
2024-08-26 20:00:00,AAPL,227.18,227.21,223.3,225.67,836402,market_close,1.0,227.6,222.91,-0.0066,227.41,223.1,5.92,2.77,1.33,4.11
2024-08-26 21:00:00,AAPL,225.71,226.32,225.5,226.1,89139,market_close,1.0,226.4,225.42,0.0017,226.36,225.46,1.5,0.4,0.61,0.86
2024-08-26 22:00:00,AAPL,226.08,226.14,225.51,225.97,38751,market_close,1.0,226.2,225.45,-0.0005,226.17,225.48,1.15,0.31,0.46,0.66
2024-08-26 23:00:00,AAPL,225.9,226.5,225.86,226.5,31590,market_close,1.0,226.56,225.8,0.0027,226.53,225.83,1.6,0.0,1.02,0.67
2024-08-27 08:00:00,AAPL,226.09,227.34,226.09,226.73,22309,morning_session,0.0,227.46,225.96,0.0028,227.4,226.03,1.6,1.1,0.05,1.31
2024-08-27 09:00:00,AAPL,226.66,227.19,226.64,226.83,12224,morning_session,0.0,227.24,226.58,0.0008,227.22,226.61,0.48,0.65,0.27,0.58
2024-08-27 10:00:00,AAPL,226.89,226.89,226.34,226.38,17159,morning_session,0.08,226.94,226.28,-0.0022,226.92,226.31,0.1,0.92,0.75,0.58
2024-08-27 11:00:00,AAPL,226.44,226.7,225.5,226.0,49664,morning_session,0.23,226.82,225.38,-0.0019,226.76,225.44,1.25,1.26,0.32,1.26
2024-08-27 12:00:00,AAPL,226.54,226.68,225.51,225.7,116242,lunch_session,0.38,226.8,225.39,-0.0037,226.74,225.45,0.47,1.76,1.26,1.23
2024-08-27 13:00:00,AAPL,225.7,226.84,224.89,226.75,4186609,lunch_session,0.54,227.04,224.7,0.0046,226.94,224.79,4.64,0.17,2.82,2.05
2024-08-27 14:00:00,AAPL,226.75,228.32,226.75,228.31,6560206,afternoon_session,0.69,228.48,226.59,0.0069,228.4,226.67,3.9,0.02,2.48,1.65
2024-08-27 15:00:00,AAPL,228.32,228.85,227.98,228.16,3754930,afternoon_session,0.85,228.94,227.89,-0.0007,228.89,227.93,0.47,1.23,0.8,0.92
2024-08-27 16:00:00,AAPL,228.15,228.49,227.55,228.09,2438615,market_close,1.0,228.58,227.46,-0.0002,228.54,227.5,1.35,0.72,0.22,0.99
2024-08-27 17:00:00,AAPL,228.08,228.66,227.83,228.53,1994498,market_close,1.0,228.75,227.75,0.0019,228.71,227.79,1.74,0.25,0.89,0.88
2024-08-27 18:00:00,AAPL,228.53,228.59,228.26,228.43,1799354,market_close,1.0,228.62,228.23,-0.0004,228.6,228.24,0.43,0.28,0.02,0.34
2024-08-27 19:00:00,AAPL,228.43,228.44,227.75,228.14,4451484,market_close,1.0,228.51,227.68,-0.0013,228.48,227.72,0.97,0.55,0.14,0.73
2024-08-27 20:00:00,AAPL,228.03,228.2,227.91,228.05,5333736,market_close,1.0,228.23,227.88,0.0001,228.21,227.9,0.35,0.27,0.02,0.3
2024-08-27 21:00:00,AAPL,228.09,228.09,227.81,227.85,26216,market_close,1.0,228.12,227.78,-0.0011,228.1,227.8,0.1,0.43,0.32,0.29
2024-08-27 22:00:00,AAPL,227.85,227.98,227.45,227.73,23707,market_close,1.0,228.03,227.4,-0.0005,228.01,227.42,0.7,0.45,0.05,0.56
2024-08-27 23:00:00,AAPL,227.62,227.8,227.3,227.3,27002,market_close,1.0,227.85,227.25,-0.0014,227.82,227.28,0.0,0.9,0.8,0.52
2024-08-28 08:00:00,AAPL,228.0,229.0,228.0,228.9,30125,morning_session,0.0,229.1,227.9,0.0039,229.05,227.95,2.25,0.18,1.28,1.05
2024-08-28 09:00:00,AAPL,228.9,228.97,228.58,228.58,9152,morning_session,0.0,229.01,228.54,-0.0014,228.99,228.56,0.0,0.7,0.62,0.41
2024-08-28 10:00:00,AAPL,228.61,228.66,228.5,228.65,7706,morning_session,0.08,228.68,228.48,0.0002,228.67,228.49,0.38,0.02,0.22,0.17
2024-08-28 11:00:00,AAPL,228.54,228.68,228.23,228.25,18793,morning_session,0.23,228.73,228.18,-0.0013,228.7,228.21,0.05,0.77,0.66,0.47
2024-08-28 12:00:00,AAPL,228.6,228.6,227.84,228.28,82647,lunch_session,0.38,228.68,227.76,-0.0014,228.64,227.8,1.1,0.58,0.19,0.8
2024-08-28 13:00:00,AAPL,228.3,229.64,227.58,228.6,4822399,lunch_session,0.54,229.85,227.37,0.0013,229.74,227.48,2.55,1.87,0.03,2.16
2024-08-28 14:00:00,AAPL,228.6,229.86,227.43,227.48,6619951,afternoon_session,0.69,230.1,227.19,-0.0049,229.98,227.31,0.12,4.28,3.73,2.55
2024-08-28 15:00:00,AAPL,227.45,227.71,226.26,226.83,4569352,afternoon_session,0.85,227.86,226.11,-0.0027,227.78,226.19,1.43,1.58,0.5,1.52
2024-08-28 16:00:00,AAPL,226.82,227.57,226.65,227.52,3963824,market_close,1.0,227.66,226.56,0.0031,227.62,226.6,2.17,0.1,1.31,0.97
2024-08-28 17:00:00,AAPL,227.51,227.76,225.81,225.9,2426829,market_close,1.0,227.96,225.61,-0.0071,227.86,225.71,0.22,3.36,2.84,2.05
2024-08-28 18:00:00,AAPL,225.9,227.23,225.68,227.16,2463866,market_close,1.0,227.38,225.53,0.0056,227.31,225.6,3.71,0.12,2.27,1.63
2024-08-28 19:00:00,AAPL,227.16,227.64,226.25,226.51,5424529,market_close,1.0,227.78,226.11,-0.0029,227.71,226.18,0.65,2.03,1.39,1.46
2024-08-28 20:00:00,AAPL,226.45,226.49,225.59,225.7,1098572,market_close,1.0,226.58,225.5,-0.0033,226.54,225.54,0.27,1.42,1.09,0.95
2024-08-28 21:00:00,AAPL,225.8,226.5,225.75,226.25,172739,market_close,1.0,226.58,225.68,0.002,226.54,225.71,1.25,0.45,0.4,0.79
2024-08-28 22:00:00,AAPL,226.41,226.99,225.53,225.64,97654,market_close,1.0,227.14,225.38,-0.0034,227.06,225.46,0.27,2.43,1.99,1.53
2024-08-28 23:00:00,AAPL,225.63,226.4,225.63,225.7,42776,market_close,1.0,226.48,225.55,0.0003,226.44,225.59,0.17,1.26,1.01,0.81
2024-08-29 08:00:00,AAPL,226.89,228.8,226.89,228.77,63678,morning_session,0.0,228.99,226.7,0.0083,228.9,226.79,4.7,0.05,2.96,2.01
2024-08-29 09:00:00,AAPL,228.73,229.38,228.63,229.21,75500,morning_session,0.0,229.46,228.56,0.0021,229.42,228.59,1.45,0.31,0.66,0.79
2024-08-29 10:00:00,AAPL,229.33,229.74,228.9,229.25,55660,morning_session,0.08,229.82,228.82,-0.0003,229.78,228.86,0.87,0.88,0.22,0.88
